NO_REGIAO,NO_UF,NO_MUNICIPIO,NO_ENTIDADE,IN_INTERNET_ALUNOS,QT_TABLET_ALUNO,IN_LABORATORIO_INFORMATICA,IN_BIBLIOTECA,IN_ALIMENTACAO,IN_REFEITORIO,IN_AGUA_POTAVEL,IN_ENERGIA_REDE_PUBLICA,IN_ESGOTO_REDE_PUBLICA,IN_BANHEIRO,IN_QUADRA_ESPORTES
Sudeste,São Paulo,Alumínio,ANTONIO ERMIRIO DE MORAES ESCOLA SENAI,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Alumínio,BENEDITA FURQUIM DIAS CRECHE MUNICIPAL,Não,21.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Alumínio,ROBERTO NEY NOVAES DE FIGUEIREDO DOUTOR ESCOLA MUNICIPAL,Sim,20.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Alumínio,MANOEL NETTO FILHO ESCOLA MUNICIPAL,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Alumínio,JOAO DE ALMEIDA ESCOLA MUNICIPAL,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Alumínio,ANTONIO DE CASTRO FIGUEIROA ENGENHEIRO ESCOLA MUNICIPAL,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Alumínio,RODOVALHO COMENDADOR ESCOLA MUNICIPAL,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Alumínio,ISAURA KRUGER PROFA ESCOLA MUNICIPAL,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Alumínio,JOSE JESUS PAES ESCOLA MUNICIPAL,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Álvares Florence,EM PROF NIVALDO FELISBINO DA SILVA,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvares Florence,GERALDO ALVES MACHADO PROF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Florence,NILZA COSTA RODRIGUES PROFA CENTRO MUNICIPAL DE EDUCACAO,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Florence,EMEI JULIANA CAROLINE PIVETA,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvares Machado,ANGELICA DE OLIVEIRA PROFESSORA,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Machado,MARCIO DE SOUZA E MELLO MARECHAL DO AR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Machado,APARECIDA MARQUES VACCARO EMEIF,Sim,1.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Machado,TEREZA ITO POLIDORIO PROFESSORA EMEIF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Machado,SESI 348 CENTRO EDUCACIONAL,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Machado,RECANTO DO AMANHECER CENTRO DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvares Machado,EVA SOARES BOIGUES CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvares Machado,VO LAU CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvares Machado,ALVARES MACHADO EMEIF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Machado,FRANCO MONTORO GOVERNADOR EMEIF,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvares Machado,MARIO COVAS GOVERNADOR EMEIF,Sim,2.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Machado,MARCIA HELENA FERNANDEZ DE ARAUJO PROFA EMEIF,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Machado,JOSE MOLINA VEREADOR EMEIF,Sim,1.0,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim
Sudeste,São Paulo,Álvares Machado,AQUARELA ESCOLA DE ENSINO MEDIO,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvares Machado,MERCEDES SANCHES YAMAFUKO PROFA EMEIF,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvares Machado,EMEI MARIA LUIZA MESSIAS RIBEIRO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvares Machado,GENESIS COLEGIO,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvares Machado,AQUARELA ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL SS,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvaro de Carvalho,CENTRO DE DETENCAO PROVISORIA DE ALVARO DE CARVALHO,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvaro de Carvalho,RAFAEL PAES DE BARROS DOUTOR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvaro de Carvalho,FLAVIO ASSIS SOARES EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvaro de Carvalho,MARIANO DE ALVARO DE CARVALHO CENTRO SOCIAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Álvaro de Carvalho,MARIO COVAS GOVERNADOR EMEF,Não,1.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Álvaro de Carvalho,PENITENCIARIA VALENTIM ALVES DA SILVA,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Alvinlândia,JOSE BONIFACIO DO COUTO,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Alvinlândia,VIRGINIA RANGEL PEREIRA EMEI,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Alvinlândia,ARIANE NOGUEIRA DIAS CRECHE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Alvinlândia,JOSE BONIFACIO DO COUTO EMEF,Sim,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,ONDINHAZUL ENSINO FUNDAMENTAL,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CENTRO INFANTO JUVENIL DE ORIENTACAO PROGRESSIVA CIJOP,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,COLEGIO AMERICANA KIDS,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,EMEF PROFESSOR JONAS CORREA DE ARRUDA FILHO,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,CRECHE TUPA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,EDUCAMOR,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,COLEGIO FUTURO SABER,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,COLEGIO PEQUENO MUNDO AMERICANA LTDA,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,TEMPO DE INFANCIA,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,PRIMOR EDUCACAO INFANTIL,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,ESCOLA TECNICA SAUTEC,Sim,0.0,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CONNECTION FOR EDUCATION EIRELI,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,VILA DA INFANCIA ESCOLA DE EDUCACAO INFANTIL,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,EDUCANDARIO FLORESCER DO AMOR OLGUINHA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,LUIZ HIPOLITO PROFESSOR,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,OCTAVIO SOARES DE ARRUDA PROF,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,RISOLETA LOPES ARANHA PROFESSORA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,SILVINO JOSE DE OLIVEIRA PROF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,SAO VICENTE DE PAULO,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ALCINDO SOARES DO NASCIMENTO PROF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,MARIA JOSE DE MATTOS GOBBO PROFA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,MARIO PATARRA FRATTINI PROF,Sim,20.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,MAURA ARRUDA GUIDOLIN PROFA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,JOAO DE CASTRO GONCALVES DR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,MAGI MONSENHOR,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ARY MENEGATTO PROF,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,DELMIRA DE OLIVEIRA LOPES PROFA,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,HEITOR PENTEADO DR,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,DILECTA CENEVIVA MARTINELLI PROFA,Não,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,JOAO XXIII,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,JOAO SOLIDARIO PEDROSO PROF,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,OLYMPIA BARTH DE OLIVEIRA PROFA,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,GERMANO BENENCASE MAESTRO,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,SINESIA MARTINI PROFA,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ANTONIO ZANAGA PREFEITO,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,CONSTANTINO AUGUSTO PINKE PROF,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,MARCELINO TOMBI PROF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,CLARICE COSTA CONTI PROFA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,POLIVALENTE DE AMERICANA ETEC,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,HYLDA PARDO DE OLIVEIRA PROFA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,BENTO PENTEADO DOS SANTOS PROF,Sim,0.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,PHILOMENA MAGALY MAKLUF ROSSETTI PROFESSORA CIEP,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,OCTAVIO CESAR BORGHI PROFESSOR CIEP,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ONIVA DE MOURA BRIZOLA PROFESSORA CIEP,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ANISIO SPINOLA TEIXEIRA PROFESSOR CIEP,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ARACATI EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,ARACARI EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CASA DA CRIANCA ARACY,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MANAI EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,JACINA EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CORIMBO EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CECI EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,POTIRA EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,SABIA EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,BACURI EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,TANGARA EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,TEMPO DE VIVER CENTRO MUNICIPAL EDUCACAO DO AUTISTA,Sim,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,SENAC AMERICANA,Sim,1.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,BATUIRA EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,PATURI EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,PATATIVA EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CURUMIM EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CARANDA EMEI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,DOM BOSCO COLEGIO SALESIANO,Sim,26.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ILIMIT KIDS EDUCACIONAL EIRELI,Não,13.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,DOM PEDRO II COLEGIO,Sim,20.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,SESI 101 CENTRO EDUCACIONAL,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,SESI 422 CENTRO EDUCACIONAL,Sim,1.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,INDEPENDENTE DE AMERICANA CENTRO EDUCACIONAL,Sim,0.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,AMERICANA INSTITUTO EDUCACIONAL DE,Sim,12.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,MEU CANTINHO ESCOLA DE EDUCACAO INFANTIL,Sim,0.0,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,ANTARES COLEGIO,Sim,45.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,POLITEC COLEGIO,Sim,40.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ANGLO CEZANNE COLEGIO,Sim,0.0,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,APAE DE AMERICANA ESCOLA DE EDUCACAO ESPECIAL DA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,JOAO BAPTISTA SALLES DA SILVA PROF ESCOLA SENAI,Sim,5.0,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ALGODAO DOCE ESCOLA DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,SAPEQUINHA ESCOLA EDUCACAO INFANTIL,Sim,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MORANGUINHO ESCOLA DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,POLARIS ESCOLA DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,ADVENTISTA DE AMERICANA ESCOLA,Não,47.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ALADDIN ESCOLA DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MORAES COLEGIO,Sim,11.0,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,AMERICANA COLEGIO,Não,8.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,ARCA DE NOE ESCOLA EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,GIZ DE CERA ESCOLA INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MARY ARAUJO SCURO CRECHE,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,SASA SOCIEDADE DE ASSISTENCIA SOCIAL DE AMERICANA,Não,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,FUNDACAO LETICIA DUARTE,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,VILA SAO VICENTE DE PAULO DE AMERICANA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CUNHATHAI EMEI,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CAIC CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,SYLVINO CHINELATTO CAIC PROFESSOR,Não,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,DARCY RIBEIRO EMEF,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,PAULO FREIRE EMEF,Sim,0.0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ANAJA CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MAIRA CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CHUI CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CURIMA CRECHE MUNICIPAL,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,TAPERA CRECHE MUNICIPAL,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,TARAGUA CASA DA CRIANCA,Não,1.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MANACA CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,FLORESTAN FERNANDES PROFESSOR EMEF,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,ARAUNA CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CASA DA CRIANCA ARAPIRANGA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,METROPOLITAN INSTITUTO,Sim,1.0,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,VISAO COLEGIO TECNICO EDUCACIONAL,Sim,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CASA DA CRIANCA CURIO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,GRAUNA CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MILTON SANTOS PROFESSOR CENTRO INTEGRADO EDUCACAO PUBLICA,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,PITANGA CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,URUPE CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,TAHIRA CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,JURITI CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,PANAMBY CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CASA DA CRIANCA BAETI,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MEL ESCOLA DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MARIA NILDE MASCELLANI CENTRO INTEGRADO DE EDUCACAO PUBLICA,Sim,0.0,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,SAO DOMINGOS CENTRO DE ORIENTACAO HUMANA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,LAR DA MAE ESPERANCA BERCARIO,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,ACONCHEGO ESCOLA DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CEL JTO A EE PROFA OLYMPIA BARTH DE OLIVEIRA,Sim,0.0,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,MARIA FRIZZARIN PROFA,Sim,0.0,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,MARIA DO CARMO AUGUSTI PROFA,Sim,2.0,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim
Sudeste,São Paulo,Americana,CARLOS BENITO FRANCHI ASSOCIACAO,Não,0.0,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,CRECHE MUNICIPAL WANDA POLO MULLER,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,VO ANTONIETA LAR ESCOLA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,NINHO ESCOLA DE EDUCACAO INFANTIL,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,JAGUARI CASA DA CRIANCA,Não,0.0,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,AEVP RENATO GONCALVES RODRIGUES CENTRO DENT PROV,Não,0.0,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não
Sudeste,São Paulo,Americana,ACONCHEGO II,Não,0.0,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
